hlpi_name,year,hlpi,nzhec,nzhec_name,nzhec_short,level,weight,nzhec1,nzhec1_name,nzhec1_short,exp_pw,eqv_exp_pw
Income quintile 2,2011,disq2,11.1,Personal care,Personal care,subgroup,2.2,11,Miscellaneous goods and services,Miscellaneous,14.43,8.69
Income quintile 2,2011,disq2,11.3,Personal effects,Personal effects,subgroup,0.4,11,Miscellaneous goods and services,Miscellaneous,2.62,1.58
Income quintile 2,2011,disq2,11.4,Insurance,Insurance,subgroup,3.7,11,Miscellaneous goods and services,Miscellaneous,24.27,14.61
Income quintile 2,2011,disq2,11.5,Credit services,Credit services,subgroup,0.5,11,Miscellaneous goods and services,Miscellaneous,3.28,1.97
Income quintile 2,2011,disq2,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,1.31,0.79
Income quintile 2,2011,disq2,13,Other expenditure,Interest,group,5.3,13,Other expenditure,Interest,34.76,20.92
Income quintile 2,2011,disq2,13.1,Interest payments,Interest,subgroup,5.3,13,Other expenditure,Interest,34.76,20.92
Income quintile 2,2014,disq2,1,Food,Food,group,20,1,Food,Food,147.66,87.23
Income quintile 2,2014,disq2,1.1,Fruit and vegetables,Fruit & veg,subgroup,3,1,Food,Food,22.15,13.09
Income quintile 2,2014,disq2,1.2,"Meat, poultry and fish",Meat,subgroup,3.3,1,Food,Food,24.36,14.39
Income quintile 2,2014,disq2,1.3,Grocery food,Grocery food,subgroup,8.3,1,Food,Food,61.28,36.2
Income quintile 2,2014,disq2,1.4,Non-alcoholic beverages,Soft drinks,subgroup,2,1,Food,Food,14.77,8.72
Income quintile 2,2014,disq2,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,3.4,1,Food,Food,25.1,14.83
Income quintile 2,2014,disq2,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,6.2,2,Alcoholic beverages and tobacco,Alcohol and tobacco,45.78,27.04
Income quintile 2,2014,disq2,2.1,Alcoholic beverages,Alcohol,subgroup,3.4,2,Alcoholic beverages and tobacco,Alcohol and tobacco,25.1,14.83
Income quintile 2,2014,disq2,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2.8,2,Alcoholic beverages and tobacco,Alcohol and tobacco,20.67,12.21
Income quintile 2,2014,disq2,3,Clothing and footwear,Clothing and footwear,group,2.4,3,Clothing and footwear,Clothing and footwear,17.72,10.47
Income quintile 2,2014,disq2,3.1,Clothing,Clothing,subgroup,2.1,3,Clothing and footwear,Clothing and footwear,15.5,9.16
Income quintile 2,2014,disq2,3.2,Footwear,Footwear,subgroup,0.3,3,Clothing and footwear,Clothing and footwear,2.21,1.31
Income quintile 2,2014,disq2,4,Housing and household utilities,Housing,group,27,4,Housing and household utilities,Housing,199.35,117.77
Income quintile 2,2014,disq2,4.1,Actual rentals for housing,Rent,subgroup,14.5,4,Housing and household utilities,Housing,107.06,63.24
Income quintile 2,2014,disq2,4.3,Property maintenance,Property maintenance,subgroup,1.6,4,Housing and household utilities,Housing,11.81,6.98
Income quintile 2,2014,disq2,4.4,Property rates and related services,Property rates,subgroup,4.4,4,Housing and household utilities,Housing,32.49,19.19
Income quintile 2,2014,disq2,4.5,Household energy,Household energy,subgroup,6.4,4,Housing and household utilities,Housing,47.25,27.91
Income quintile 2,2014,disq2,5,Household contents and services,Contents and services,group,3.9,5,Household contents and services,Contents and services,28.79,17.01
Income quintile 2,2014,disq2,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,1,5,Household contents and services,Contents and services,7.38,4.36
Income quintile 2,2014,disq2,5.2,Household textiles,Textiles,subgroup,0.4,5,Household contents and services,Contents and services,2.95,1.74
Income quintile 2,2014,disq2,5.3,Household appliances,Appliances,subgroup,1,5,Household contents and services,Contents and services,7.38,4.36
Income quintile 2,2014,disq2,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.2,5,Household contents and services,Contents and services,1.48,0.87
Income quintile 2,2014,disq2,5.5,Tools and equipment for house and garden,Tools,subgroup,0.4,5,Household contents and services,Contents and services,2.95,1.74
Income quintile 2,2014,disq2,5.6,Other household supplies and services,Other supplies and services,subgroup,0.9,5,Household contents and services,Contents and services,6.64,3.93
Income quintile 2,2014,disq2,6,Health,Health,group,3.2,6,Health,Health,23.63,13.96
Income quintile 2,2014,disq2,6.1,"Medical products, appliances and equipment",Medical products,subgroup,1.1,6,Health,Health,8.12,4.8
Income quintile 2,2014,disq2,6.2,Out-patient services,Out-patient services,subgroup,2,6,Health,Health,14.77,8.72
Income quintile 2,2014,disq2,6.3,Hospital services,Hospital services,subgroup,0.2,6,Health,Health,1.48,0.87
Income quintile 2,2014,disq2,7,Transport,Transport,group,11.8,7,Transport,Transport,87.12,51.47
Income quintile 2,2014,disq2,7.1,Purchase of vehicles,Vehicles,subgroup,1.9,7,Transport,Transport,14.03,8.29
Income quintile 2,2014,disq2,7.2,Private transport supplies and services,Private transport supplies,subgroup,8.5,7,Transport,Transport,62.76,37.07
Income quintile 2,2014,disq2,7.3,Passenger transport services,Passenger transport,subgroup,1.4,7,Transport,Transport,10.34,6.11
Income quintile 2,2014,disq2,8,Communication,Communication,group,4.1,8,Communication,Communication,30.27,17.88
Income quintile 2,2014,disq2,8.1,Postal services,Postal services,subgroup,0.1,8,Communication,Communication,0.74,0.44
Income quintile 2,2014,disq2,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.2,8,Communication,Communication,1.48,0.87
Income quintile 2,2014,disq2,8.3,Telecommunication services,Telecommunication services,subgroup,3.8,8,Communication,Communication,28.06,16.57
Income quintile 2,2014,disq2,9,Recreation and culture,Recreation and culture,group,6.9,9,Recreation and culture,Recreation and culture,50.94,30.1
Income quintile 2,2014,disq2,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,0.9,9,Recreation and culture,Recreation and culture,6.64,3.93
Income quintile 2,2014,disq2,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0.1,9,Recreation and culture,Recreation and culture,0.74,0.44
Income quintile 2,2014,disq2,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,1.7,9,Recreation and culture,Recreation and culture,12.55,7.41
Income quintile 2,2014,disq2,9.4,Recreational and cultural services,Rec & cultural services,subgroup,2.5,9,Recreation and culture,Recreation and culture,18.46,10.9
Income quintile 2,2014,disq2,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,1,9,Recreation and culture,Recreation and culture,7.38,4.36
Income quintile 2,2014,disq2,9.6,Accommodation services,Accomodation,subgroup,0.3,9,Recreation and culture,Recreation and culture,2.21,1.31
Income quintile 2,2014,disq2,9.7,Package holidays,Package holidays,subgroup,0.4,9,Recreation and culture,Recreation and culture,2.95,1.74
Income quintile 2,2014,disq2,10,Education,Education,group,1,10,Education,Education,7.38,4.36
Income quintile 2,2014,disq2,10.1,Early childhood education,Early childhood education,subgroup,0.2,10,Education,Education,1.48,0.87
Income quintile 2,2014,disq2,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.3,10,Education,Education,2.21,1.31
Income quintile 2,2014,disq2,10.3,Tertiary and other post school education,Tertiary education,subgroup,0.4,10,Education,Education,2.95,1.74
Income quintile 2,2014,disq2,10.4,Other educational fees,Other education,subgroup,0.1,10,Education,Education,0.74,0.44
Income quintile 2,2014,disq2,11,Miscellaneous goods and services,Miscellaneous,group,8.4,11,Miscellaneous goods and services,Miscellaneous,62.02,36.64
Income quintile 2,2014,disq2,11.1,Personal care,Personal care,subgroup,2.1,11,Miscellaneous goods and services,Miscellaneous,15.5,9.16
Income quintile 2,2014,disq2,11.3,Personal effects,Personal effects,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,1.48,0.87
Income quintile 2,2014,disq2,11.4,Insurance,Insurance,subgroup,5.1,11,Miscellaneous goods and services,Miscellaneous,37.65,22.24
Income quintile 2,2014,disq2,11.5,Credit services,Credit services,subgroup,0.4,11,Miscellaneous goods and services,Miscellaneous,2.95,1.74
Income quintile 2,2014,disq2,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.6,11,Miscellaneous goods and services,Miscellaneous,4.43,2.62
Income quintile 2,2014,disq2,13,Other expenditure,Interest,group,5,13,Other expenditure,Interest,36.92,21.81
Income quintile 2,2014,disq2,13.1,Interest payments,Interest,subgroup,5,13,Other expenditure,Interest,36.92,21.81
Income quintile 2,2017.4,disq2,1,Food,Food,group,20.5,1,Food,Food,180.7,97
Income quintile 2,2017.4,disq2,1.1,Fruit and vegetables,Fruit & veg,subgroup,3.6,1,Food,Food,31.5,16.9
Income quintile 2,2017.4,disq2,1.2,"Meat, poultry and fish",Meat,subgroup,3.3,1,Food,Food,29,15.5
Income quintile 2,2017.4,disq2,1.3,Grocery food,Grocery food,subgroup,8.1,1,Food,Food,71.4,38.3
Income quintile 2,2017.4,disq2,1.4,Non-alcoholic beverages,Soft drinks,subgroup,2,1,Food,Food,17.4,9.3
Income quintile 2,2017.4,disq2,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,3.6,1,Food,Food,31.5,16.9
Income quintile 2,2017.4,disq2,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,5.6,2,Alcoholic beverages and tobacco,Alcohol and tobacco,49.6,26.6
Income quintile 2,2017.4,disq2,2.1,Alcoholic beverages,Alcohol,subgroup,2.9,2,Alcoholic beverages and tobacco,Alcohol and tobacco,25.7,13.8
Income quintile 2,2017.4,disq2,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2.7,2,Alcoholic beverages and tobacco,Alcohol and tobacco,23.8,12.8
Income quintile 2,2017.4,disq2,3,Clothing and footwear,Clothing and footwear,group,2.4,3,Clothing and footwear,Clothing and footwear,21.3,11.4
Income quintile 2,2017.4,disq2,3.1,Clothing,Clothing,subgroup,2.1,3,Clothing and footwear,Clothing and footwear,18.4,9.9
Income quintile 2,2017.4,disq2,3.2,Footwear,Footwear,subgroup,0.3,3,Clothing and footwear,Clothing and footwear,2.9,1.6
Income quintile 2,2017.4,disq2,4,Housing and household utilities,Housing,group,27.5,4,Housing and household utilities,Housing,242.4,130.1
Income quintile 2,2017.4,disq2,4.1,Actual rentals for housing,Rent,subgroup,15.9,4,Housing and household utilities,Housing,140.6,75.4
Income quintile 2,2017.4,disq2,4.3,Property maintenance,Property maintenance,subgroup,1.2,4,Housing and household utilities,Housing,10.9,5.8
Income quintile 2,2017.4,disq2,4.4,Property rates and related services,Property rates,subgroup,4.5,4,Housing and household utilities,Housing,39.5,21.2
Income quintile 2,2017.4,disq2,4.5,Household energy,Household energy,subgroup,5.8,4,Housing and household utilities,Housing,51.5,27.6
Income quintile 2,2017.4,disq2,5,Household contents and services,Contents and services,group,3.5,5,Household contents and services,Contents and services,30.7,16.5
Income quintile 2,2017.4,disq2,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,0.8,5,Household contents and services,Contents and services,7.5,4
Income quintile 2,2017.4,disq2,5.2,Household textiles,Textiles,subgroup,0.2,5,Household contents and services,Contents and services,2,1
Income quintile 2,2017.4,disq2,5.3,Household appliances,Appliances,subgroup,0.7,5,Household contents and services,Contents and services,6.4,3.5
Income quintile 2,2017.4,disq2,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.3,5,Household contents and services,Contents and services,2.4,1.3
Income quintile 2,2017.4,disq2,5.5,Tools and equipment for house and garden,Tools,subgroup,0.6,5,Household contents and services,Contents and services,4.9,2.6
Income quintile 2,2017.4,disq2,5.6,Other household supplies and services,Other supplies and services,subgroup,0.9,5,Household contents and services,Contents and services,7.5,4
Income quintile 2,2017.4,disq2,6,Health,Health,group,3,6,Health,Health,26.2,14.1
Income quintile 2,2017.4,disq2,6.1,"Medical products, appliances and equipment",Medical products,subgroup,1,6,Health,Health,8.6,4.6
Income quintile 2,2017.4,disq2,6.2,Out-patient services,Out-patient services,subgroup,1.8,6,Health,Health,15.9,8.6
Income quintile 2,2017.4,disq2,6.3,Hospital services,Hospital services,subgroup,0.2,6,Health,Health,1.6,0.9
Income quintile 2,2017.4,disq2,7,Transport,Transport,group,11.3,7,Transport,Transport,99.3,53.3
Income quintile 2,2017.4,disq2,7.1,Purchase of vehicles,Vehicles,subgroup,2.9,7,Transport,Transport,26,13.9
Income quintile 2,2017.4,disq2,7.2,Private transport supplies and services,Private transport supplies,subgroup,6.5,7,Transport,Transport,56.9,30.6
Income quintile 2,2017.4,disq2,7.3,Passenger transport services,Passenger transport,subgroup,1.9,7,Transport,Transport,16.4,8.8
Income quintile 2,2017.4,disq2,8,Communication,Communication,group,4,8,Communication,Communication,35.1,18.9
Income quintile 2,2017.4,disq2,8.1,Postal services,Postal services,subgroup,0.1,8,Communication,Communication,1.3,0.7
Income quintile 2,2017.4,disq2,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.5,8,Communication,Communication,4.8,2.6
Income quintile 2,2017.4,disq2,8.3,Telecommunication services,Telecommunication services,subgroup,3.3,8,Communication,Communication,29.1,15.6
Income quintile 2,2017.4,disq2,9,Recreation and culture,Recreation and culture,group,7.9,9,Recreation and culture,Recreation and culture,69.9,37.5
Income quintile 2,2017.4,disq2,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,1,9,Recreation and culture,Recreation and culture,8.5,4.6
Income quintile 2,2017.4,disq2,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0.4,9,Recreation and culture,Recreation and culture,3.5,1.9
Income quintile 2,2017.4,disq2,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,2.2,9,Recreation and culture,Recreation and culture,19.1,10.3
Income quintile 2,2017.4,disq2,9.4,Recreational and cultural services,Rec & cultural services,subgroup,2.4,9,Recreation and culture,Recreation and culture,21.3,11.5
Income quintile 2,2017.4,disq2,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,1,9,Recreation and culture,Recreation and culture,8.7,4.7
Income quintile 2,2017.4,disq2,9.6,Accommodation services,Accomodation,subgroup,1,9,Recreation and culture,Recreation and culture,8.8,4.7
Income quintile 2,2017.4,disq2,10,Education,Education,group,1.4,10,Education,Education,12.5,6.7
Income quintile 2,2017.4,disq2,10.1,Early childhood education,Early childhood education,subgroup,0.3,10,Education,Education,2.6,1.4
Income quintile 2,2017.4,disq2,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.3,10,Education,Education,3,1.6
Income quintile 2,2017.4,disq2,10.3,Tertiary and other post school education,Tertiary education,subgroup,0.8,10,Education,Education,6.8,3.7
Income quintile 2,2017.4,disq2,10.4,Other educational fees,Other education,subgroup,0,10,Education,Education,0.1,0
Income quintile 2,2017.4,disq2,11,Miscellaneous goods and services,Miscellaneous,group,8.2,11,Miscellaneous goods and services,Miscellaneous,72.3,38.8
Income quintile 2,2017.4,disq2,11.1,Personal care,Personal care,subgroup,2.1,11,Miscellaneous goods and services,Miscellaneous,18.9,10.1
Income quintile 2,2017.4,disq2,11.3,Personal effects,Personal effects,subgroup,0.3,11,Miscellaneous goods and services,Miscellaneous,2.7,1.5
Income quintile 2,2017.4,disq2,11.4,Insurance,Insurance,subgroup,5,11,Miscellaneous goods and services,Miscellaneous,44.4,23.8
Income quintile 2,2017.4,disq2,11.5,Credit services,Credit services,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,2.2,1.2
Income quintile 2,2017.4,disq2,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.5,11,Miscellaneous goods and services,Miscellaneous,4.1,2.2
